expected_label,predicted_label,count,is_correct
Bachelor of Science||Agriculture,__NONE__||__NONE__,1,False
Bachelor of Science||Biochemistry,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Bioinformatics,__NONE__||Bioinformatics,1,False
Bachelor of Science||Biology,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Biology,__NONE__||Biology,1,False
Bachelor of Science||Biology,__NONE__||__NONE__,1,False
Bachelor of Science||Botany,bachelor of science||__NONE__,1,False
Bachelor of Science||Chemistry,BScHons degree||Chemistry,1,False
Bachelor of Science||Chemistry,Bachelor of Science||Chemical Engineering,1,False
Bachelor of Science||Chemistry,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Chemistry,__NONE__||__NONE__,1,False
Bachelor of Science||Information Technology,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Information Technology,__NONE__||Information Technology,1,False
Bachelor of Science||Mathematics,BScHons||Mathematics,1,False
Bachelor of Science||Mathematics,__NONE__||Mathematics,1,False
Bachelor of Science||Microbiology,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Nursing,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Nursing,__NONE__||Nursing,1,False
Bachelor of Science||Physics,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Physics,__NONE__||__NONE__,1,False
Bachelor of Science||Physics,with specialization||Physics,1,False
Bachelor of Science||Statistics,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Statistics,with specialization||Statistics,1,False
Bachelor of Science||Zoology,__NONE__||__NONE__,1,False
Bachelor of Technology||Aerospace Engineering,with specialization||__NONE__,1,False
Bachelor of Technology||Artificial Intelligence and Machine Learning,Bachelor of Engineering||Artificial Intelligence and Machine Learning,1,False
Bachelor of Technology||Artificial Intelligence and Machine Learning,Bachelor of Science||__NONE__,1,False
Bachelor of Technology||Artificial Intelligence and Machine Learning,Master of Science||__NONE__,1,False
Bachelor of Technology||Artificial Intelligence and Machine Learning,with specialization||__NONE__,1,False
Bachelor of Technology||Biotechnology Engineering,Bachelor of Science||__NONE__,1,False
Bachelor of Technology||Biotechnology Engineering,Master of Science||Biotechnology Engineering,1,False
Bachelor of Technology||Chemical Engineering,Bachelor of Science||Chemical Engineering,1,False
Bachelor of Technology||Chemical Engineering,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Chemical Engineering,Master of Science||__NONE__,1,False
Bachelor of Technology||Chemical Engineering,YEAR B.TECH with specialization||Chemical Engineering,1,False
Bachelor of Technology||Civil Engineering,Bachelor of Engineering||__NONE__,1,False
Bachelor of Technology||Computer Science and Engineering,Bachelor of Engineering||Computer Science and Engineering,1,False
Bachelor of Technology||Computer Science and Engineering,__NONE__||Computer Science and Engineering,1,False
Bachelor of Technology||Cybersecurity,__NONE__||__NONE__,1,False
Bachelor of Technology||Data Science,Bachelor of Science||Data Science,1,False
Bachelor of Technology||Data Science,Bachelor of Science||__NONE__,1,False
Bachelor of Technology||Data Science,__NONE__||__NONE__,1,False
Bachelor of Technology||Electrical Engineering,Bachelor of Engineering||Electrical Engineering,1,False
Bachelor of Technology||Electrical Engineering,Bachelor of Science||Electrical Engineering,1,False
Bachelor of Technology||Electronics and Communication Engineering,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Electronics and Communication Engineering,Master of Science||__NONE__,1,False
Bachelor of Technology||Environmental Engineering,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Environmental Engineering,YearB.Tech with specialization||Environmental Engineering,1,False
Bachelor of Technology||Food Technology,Bachelor of Science||__NONE__,1,False
Bachelor of Technology||Food Technology,with specialization||__NONE__,1,False
Bachelor of Technology||Information Technology,Bachelor of Engineering||Information Technology,1,False
Bachelor of Technology||Information Technology,__NONE__||__NONE__,1,False
Bachelor of Technology||Information Technology,with specialization||Information Technology,1,False
Bachelor of Technology||Instrumentation Engineering,Bachelor of Science||Production Engineering,1,False
Bachelor of Technology||Instrumentation Engineering,Bachelor of Science||__NONE__,1,False
Bachelor of Technology||Instrumentation Engineering,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Instrumentation Engineering,__NONE__||__NONE__,1,False
Bachelor of Technology||Instrumentation Engineering,with specialization||__NONE__,1,False
Bachelor of Technology||Mechanical Engineering,Bachelor of Engineering||Mechanical Engineering,1,False
Bachelor of Technology||Mechanical Engineering,Bachelor of Science||__NONE__,1,False
Bachelor of Technology||Metallurgical Engineering,Bachelor of Science||__NONE__,1,False
Bachelor of Technology||Production Engineering,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Production Engineering,__NONE__||Production Engineering,1,False
Bachelor of Technology||Production Engineering,__NONE__||__NONE__,1,False
Bachelor of Technology||Software Engineering,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Software Engineering,__NONE__||Software Engineering,1,False
Bachelor of Technology||Software Engineering,with specialization||Software Engineering,1,False
Bachelor of Technology||Textile Engineering,Bachelor of Science||__NONE__,1,False
Bachelor of Technology||Textile Engineering,Year B Tech with specialization||Textile Engineering,1,False
Doctor of Philosophy||Aerospace Engineering,__NONE__||__NONE__,1,False
Doctor of Philosophy||Agriculture,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Architecture,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Artificial Intelligence and Machine Learning,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Ayurveda,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Ayurveda,Master of Science||__NONE__,1,False
Doctor of Philosophy||Biochemistry,__NONE__||Biochemistry,1,False
Doctor of Philosophy||Bioinformatics,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Bioinformatics,__NONE__||Bioinformatics,1,False
Doctor of Philosophy||Bioinformatics,__NONE__||__NONE__,1,False
Doctor of Philosophy||Biotechnology Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Biotechnology Engineering,__NONE__||__NONE__,1,False
Doctor of Philosophy||Business Administration,__NONE__||__NONE__,1,False
Doctor of Philosophy||Chemical Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Chemical Engineering,__NONE__||__NONE__,1,False
Doctor of Philosophy||Chemistry,Doctor of Philosophy||Chemical Engineering,1,False
Doctor of Philosophy||Civil Engineering,__NONE__||__NONE__,1,False
Doctor of Philosophy||Commerce,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Commerce,Master of Science||__NONE__,1,False
Doctor of Philosophy||Commerce,__NONE__||__NONE__,1,False
Doctor of Philosophy||Cybersecurity,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Cybersecurity,__NONE__||Cybersecurity,1,False
Doctor of Philosophy||Dentistry,Master of Science||Dentistry,1,False
Doctor of Philosophy||Dentistry,__NONE__||__NONE__,1,False
Doctor of Philosophy||Economics,__NONE__||Economics,1,False
Doctor of Philosophy||Education,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Electrical Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Electrical Engineering,DoctorofPhilosophy degree||Electrical Engineering,1,False
Doctor of Philosophy||Electronics and Communication Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Entrepreneurship,Master of Science||__NONE__,1,False
Doctor of Philosophy||Finance,with specialization||Finance,1,False
Doctor of Philosophy||Food Technology,__NONE__||__NONE__,1,False
Doctor of Philosophy||General,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||General,__NONE__||General,1,False
Doctor of Philosophy||Geography,__NONE__||__NONE__,1,False
Doctor of Philosophy||Hindi,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Hindi,__NONE__||Hindi,1,False
Doctor of Philosophy||History,__NONE__||History,1,False
Doctor of Philosophy||History,__NONE__||__NONE__,1,False
Doctor of Philosophy||Human Resources Management,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Human Resources Management,DoctorofPhilosophy||Human Resources Management,1,False
Doctor of Philosophy||Human Resources Management,__NONE__||Human Resources Management,1,False
Doctor of Philosophy||Information Technology,__NONE__||Information Technology,1,False
Doctor of Philosophy||Instrumentation Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Instrumentation Engineering,__NONE__||__NONE__,1,False
Doctor of Philosophy||International Business,__NONE__||__NONE__,1,False
Doctor of Philosophy||Law,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Law,with specialization||Law,1,False
Doctor of Philosophy||Marketing,__NONE__||__NONE__,1,False
Doctor of Philosophy||Mass Communication,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Mathematics,with specialization||Mathematics,1,False
Doctor of Philosophy||Mechanical Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Mechanical Engineering,DoctorofPhilosophy||__NONE__,1,False
Doctor of Philosophy||Mechanical Engineering,__NONE__||Mechanical Engineering,1,False
Doctor of Philosophy||Medicine,Bachelor of Medicine and Bachelor of Surgery||Medicine,1,False
Doctor of Philosophy||Metallurgical Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Metallurgical Engineering,__NONE__||__NONE__,1,False
Doctor of Philosophy||Microbiology,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Nursing,Bachelor of Science||Nursing,1,False
Doctor of Philosophy||Nursing,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Operations Management,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Operations Management,__NONE__||Operations Management,1,False
Doctor of Philosophy||Pharmacy,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Philosophy,__NONE__||__NONE__,1,False
Doctor of Philosophy||Physics,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Physics,__NONE__||__NONE__,1,False
Doctor of Philosophy||Physiotherapy,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Physiotherapy,__NONE__||Physiotherapy,1,False
Doctor of Philosophy||Political Science,__NONE__||Political Science,1,False
Doctor of Philosophy||Production Engineering,__NONE__||Production Engineering,1,False
Doctor of Philosophy||Psychology,__NONE__||Psychology,1,False
Doctor of Philosophy||Public Administration,__NONE__||__NONE__,1,False
Doctor of Philosophy||Sociology,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Sociology,__NONE__||__NONE__,1,False
Doctor of Philosophy||Software Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Software Engineering,__NONE__||Software Engineering,1,False
Doctor of Philosophy||Statistics,__NONE__||__NONE__,1,False
Doctor of Philosophy||Textile Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Zoology,__NONE__||__NONE__,1,False
Master of Arts||Economics,Master of Science||Economics,1,False
Master of Arts||English,Master of Science||English,1,False
Master of Arts||English,__NONE__||__NONE__,1,False
Master of Arts||Geography,__NONE__||Geography,1,False
Master of Arts||Hindi,__NONE__||__NONE__,1,False
Master of Arts||History,Master of Science||History,1,False
Master of Arts||Mass Communication,__NONE__||__NONE__,1,False
Master of Arts||Political Science,Master of Arts||__NONE__,1,False
Master of Arts||Political Science,MasterofArts||__NONE__,1,False
Master of Arts||Political Science,__NONE__||__NONE__,1,False
Master of Arts||Psychology,Master of Science||__NONE__,1,False
Master of Arts||Psychology,MasterofArts degree||Psychology,1,False
Master of Arts||Psychology,__NONE__||Psychology,1,False
Master of Arts||Public Administration,Master of Science||__NONE__,1,False
Master of Arts||Sociology,MasterofArts||Sociology,1,False
Master of Business Administration||Banking and Finance,Bachelor of Engineering||Banking and Finance,1,False
Master of Business Administration||Banking and Finance,Post Graduate Diploma||__NONE__,1,False
Master of Business Administration||Business Administration,Bachelor of Engineering||__NONE__,1,False
Master of Business Administration||Business Administration,Master of Science||__NONE__,1,False
Master of Business Administration||Entrepreneurship,Bachelor of Engineering||__NONE__,1,False
Master of Business Administration||Finance,Bachelor of Engineering||Finance,1,False
Master of Business Administration||Human Resources Management,Bachelor of Engineering||Human Resources Management,1,False
Master of Business Administration||International Business,__NONE__||__NONE__,1,False
Master of Business Administration||Marketing,Bachelor of Engineering||__NONE__,1,False
Master of Business Administration||Operations Management,Bachelor of Engineering||__NONE__,1,False
Master of Business Administration||Operations Management,Master of Engineering||Operations Management,1,False
Master of Business Administration||Operations Management,__NONE__||__NONE__,1,False
Master of Commerce||Accounting,__NONE__||__NONE__,1,False
Master of Commerce||Accounting,with specialization||__NONE__,1,False
Master of Commerce||Banking and Finance,Master of Commerce Hons||__NONE__,1,False
Master of Commerce||Banking and Finance,__NONE__||__NONE__,1,False
Master of Commerce||Commerce,Master of Science||Commerce,1,False
Master of Commerce||Commerce,__NONE__||__NONE__,1,False
Master of Commerce||Commerce,master of commerce||__NONE__,1,False
Master of Commerce||Finance,__NONE__||Finance,1,False
Master of Commerce||Finance,__NONE__||__NONE__,1,False
Master of Computer Applications||Computer Applications,Bachelor of Computer Applications||__NONE__,1,False
Master of Computer Applications||Computer Applications,Master of Computer Applications||__NONE__,1,False
Master of Computer Applications||Computer Applications,Master of Science||__NONE__,1,False
Master of Computer Applications||Computer Applications,__NONE__||__NONE__,1,False
Master of Engineering||Civil Engineering,Master of Science||__NONE__,1,False
Master of Engineering||Computer Science and Engineering,Master of Engineering||__NONE__,1,False
Master of Engineering||Computer Science and Engineering,Master of Science||__NONE__,1,False
Master of Engineering||Electrical Engineering,Master of Science||__NONE__,1,False
Master of Engineering||Electronics and Communication Engineering,Master of Engineering||__NONE__,1,False
Master of Engineering||Mechanical Engineering,Master of Science||Mechanical Engineering,1,False
Master of Science||Biochemistry,Master of Science||__NONE__,1,False
Master of Science||Biochemistry,__NONE__||Biochemistry,1,False
Master of Science||Bioinformatics,__NONE__||__NONE__,1,False
Master of Science||Biology,Master of Science||__NONE__,1,False
Master of Science||Biology,__NONE__||__NONE__,1,False
Master of Science||Data Science,__NONE__||__NONE__,1,False
Master of Science||Environmental Science,__NONE__||__NONE__,1,False
Master of Science||Mathematics,Master of Science||__NONE__,1,False
Master of Science||Microbiology,Master of Science||__NONE__,1,False
Master of Science||Physics,__NONE__||__NONE__,1,False
Master of Science||Physics,master of science||__NONE__,1,False
Master of Science||Statistics,__NONE__||Statistics,1,False
Master of Technology||Artificial Intelligence and Machine Learning,Master of Science||__NONE__,1,False
Master of Technology||Artificial Intelligence and Machine Learning,Master of Technology||__NONE__,1,False
Master of Technology||Biotechnology Engineering,Master Tecnolgy||__NONE__,1,False
Master of Technology||Biotechnology Engineering,Master of Science||__NONE__,1,False
Master of Technology||Biotechnology Engineering,with specialization||__NONE__,1,False
Master of Technology||Civil Engineering,Master Bacheler||Civil Engineering,1,False
Master of Technology||Civil Engineering,Master of Technology||__NONE__,1,False
Master of Technology||Cybersecurity,Master Tecnolgy degree||Cybersecurity,1,False
Master of Technology||Cybersecurity,Master of Science||Cybersecurity,1,False
