expected_label,predicted_label,count,is_correct
Bachelor of Arts||Geography,__NONE__||__NONE__,3,False
Bachelor of Arts||History,__NONE__||__NONE__,3,False
Bachelor of Arts||Psychology,__NONE__||__NONE__,3,False
Bachelor of Arts||Public Administration,__NONE__||__NONE__,3,False
Bachelor of Business Administration||Entrepreneurship,Bachelor of Business Administration||__NONE__,3,False
Bachelor of Business Administration||Finance,__NONE__||__NONE__,3,False
Bachelor of Commerce||Accounting,__NONE__||__NONE__,3,False
Bachelor of Computer Applications||Computer Applications,__NONE__||__NONE__,3,False
Bachelor of Engineering||Chemical Engineering,__NONE__||__NONE__,3,False
Bachelor of Engineering||Information Technology,__NONE__||__NONE__,3,False
Bachelor of Engineering||Instrumentation Engineering,__NONE__||__NONE__,3,False
Bachelor of Engineering||Production Engineering,__NONE__||__NONE__,3,False
Bachelor of Science||Agriculture,__NONE__||__NONE__,3,False
Bachelor of Science||Chemistry,__NONE__||__NONE__,3,False
Bachelor of Science||Information Technology,__NONE__||__NONE__,3,False
Bachelor of Science||Microbiology,__NONE__||__NONE__,3,False
Bachelor of Science||Nursing,__NONE__||__NONE__,3,False
Bachelor of Science||Physics,__NONE__||__NONE__,3,False
Bachelor of Science||Statistics,__NONE__||__NONE__,3,False
Bachelor of Technology||Cybersecurity,__NONE__||__NONE__,3,False
Bachelor of Technology||Food Technology,__NONE__||__NONE__,3,False
Bachelor of Technology||Instrumentation Engineering,__NONE__||__NONE__,3,False
Bachelor of Technology||Mechanical Engineering,__NONE__||__NONE__,3,False
Bachelor of Technology||Software Engineering,__NONE__||__NONE__,3,False
Bachelor of Technology||Textile Engineering,__NONE__||__NONE__,3,False
Doctor of Philosophy||Ayurveda,__NONE__||__NONE__,3,False
Doctor of Philosophy||Biology,__NONE__||__NONE__,3,False
Doctor of Philosophy||Chemistry,__NONE__||__NONE__,3,False
Doctor of Philosophy||Commerce,__NONE__||__NONE__,3,False
Doctor of Philosophy||Computer Applications,__NONE__||__NONE__,3,False
Doctor of Philosophy||Data Science,__NONE__||__NONE__,3,False
Doctor of Philosophy||Electrical Engineering,__NONE__||__NONE__,3,False
Doctor of Philosophy||Electronics and Communication Engineering,__NONE__||__NONE__,3,False
Doctor of Philosophy||English,__NONE__||__NONE__,3,False
Doctor of Philosophy||Environmental Science,__NONE__||__NONE__,3,False
Doctor of Philosophy||Food Technology,__NONE__||__NONE__,3,False
Doctor of Philosophy||Geography,__NONE__||__NONE__,3,False
Doctor of Philosophy||Geology,__NONE__||__NONE__,3,False
Doctor of Philosophy||Hindi,__NONE__||__NONE__,3,False
Doctor of Philosophy||Hotel Management,__NONE__||__NONE__,3,False
Doctor of Philosophy||Information Technology,__NONE__||__NONE__,3,False
Doctor of Philosophy||Law,__NONE__||__NONE__,3,False
Doctor of Philosophy||Mass Communication,__NONE__||__NONE__,3,False
Doctor of Philosophy||Mathematics,__NONE__||__NONE__,3,False
Doctor of Philosophy||Medicine,__NONE__||__NONE__,3,False
Doctor of Philosophy||Metallurgical Engineering,__NONE__||__NONE__,3,False
Doctor of Philosophy||Mining Engineering,__NONE__||__NONE__,3,False
Doctor of Philosophy||Nursing,__NONE__||__NONE__,3,False
Doctor of Philosophy||Pharmacy,__NONE__||__NONE__,3,False
Doctor of Philosophy||Philosophy,__NONE__||__NONE__,3,False
Doctor of Philosophy||Public Administration,__NONE__||__NONE__,3,False
Doctor of Philosophy||Statistics,__NONE__||__NONE__,3,False
Doctor of Philosophy||Textile Engineering,__NONE__||__NONE__,3,False
Doctor of Philosophy||Zoology,__NONE__||__NONE__,3,False
Master of Arts||English,__NONE__||__NONE__,3,False
Master of Arts||History,__NONE__||__NONE__,3,False
Master of Arts||Mass Communication,__NONE__||__NONE__,3,False
Master of Arts||Psychology,__NONE__||__NONE__,3,False
Master of Arts||Public Administration,__NONE__||__NONE__,3,False
Master of Arts||Sociology,__NONE__||__NONE__,3,False
Master of Commerce||Accounting,Master of Commerce||__NONE__,3,False
Master of Computer Applications||Computer Applications,__NONE__||__NONE__,3,False
Master of Engineering||Civil Engineering,__NONE__||__NONE__,3,False
Master of Engineering||Computer Science and Engineering,__NONE__||__NONE__,3,False
Master of Engineering||Electronics and Communication Engineering,__NONE__||__NONE__,3,False
Master of Science||Biochemistry,__NONE__||__NONE__,3,False
Master of Science||Bioinformatics,__NONE__||__NONE__,3,False
Master of Science||Biology,__NONE__||__NONE__,3,False
Master of Science||Data Science,__NONE__||__NONE__,3,False
Master of Science||Mathematics,__NONE__||__NONE__,3,False
Master of Science||Microbiology,__NONE__||__NONE__,3,False
Master of Science||Statistics,__NONE__||__NONE__,3,False
Master of Technology||Artificial Intelligence and Machine Learning,__NONE__||__NONE__,3,False
Master of Technology||Biotechnology Engineering,__NONE__||__NONE__,3,False
Master of Technology||Cybersecurity,__NONE__||__NONE__,3,False
Master of Technology||Data Science,__NONE__||__NONE__,3,False
Master of Technology||Electrical Engineering,__NONE__||__NONE__,3,False
Master of Technology||Electronics and Communication Engineering,__NONE__||__NONE__,3,False
Master of Technology||Information Technology,__NONE__||__NONE__,3,False
Master of Technology||Software Engineering,__NONE__||__NONE__,3,False
Bachelor of Arts||Economics,__NONE__||Economics,2,False
Bachelor of Arts||Geography,Bachelor of Arts||__NONE__,2,False
Bachelor of Arts||Hindi,__NONE__||Hindi,2,False
Bachelor of Arts||Hindi,__NONE__||__NONE__,2,False
Bachelor of Arts||Philosophy,Bachelor of Arts||__NONE__,2,False
Bachelor of Arts||Philosophy,__NONE__||__NONE__,2,False
Bachelor of Arts||Political Science,__NONE__||__NONE__,2,False
Bachelor of Arts||Public Administration,Bachelor of Arts||__NONE__,2,False
Bachelor of Arts||Sociology,__NONE__||__NONE__,2,False
Bachelor of Business Administration||Human Resources Management,Bachelor of Business Administration||__NONE__,2,False
Bachelor of Business Administration||Human Resources Management,__NONE__||__NONE__,2,False
Bachelor of Business Administration||International Business,__NONE__||__NONE__,2,False
Bachelor of Business Administration||Marketing,Bachelor of Business Administration||__NONE__,2,False
Bachelor of Business Administration||Marketing,__NONE__||Marketing,2,False
Bachelor of Commerce||Accounting,__NONE__||Accounting,2,False
Bachelor of Engineering||Civil Engineering,__NONE__||__NONE__,2,False
Bachelor of Engineering||Computer Science and Engineering,__NONE__||__NONE__,2,False
Bachelor of Engineering||Mechanical Engineering,__NONE__||__NONE__,2,False
Bachelor of Science||Biochemistry,__NONE__||__NONE__,2,False
Bachelor of Science||Bioinformatics,__NONE__||__NONE__,2,False
Bachelor of Science||Botany,__NONE__||__NONE__,2,False
Bachelor of Science||Geology,Bachelor of Science||__NONE__,2,False
Bachelor of Science||Geology,__NONE__||__NONE__,2,False
Bachelor of Science||Zoology,__NONE__||__NONE__,2,False
Bachelor of Technology||Biotechnology Engineering,__NONE__||Biotechnology Engineering,2,False
Bachelor of Technology||Biotechnology Engineering,__NONE__||__NONE__,2,False
Bachelor of Technology||Chemical Engineering,Bachelor of Engineering||__NONE__,2,False
Bachelor of Technology||Chemical Engineering,__NONE__||__NONE__,2,False
Bachelor of Technology||Computer Science and Engineering,__NONE__||Computer Science and Engineering,2,False
Bachelor of Technology||Electrical Engineering,Bachelor of Technology||__NONE__,2,False
Bachelor of Technology||Electrical Engineering,__NONE__||Electrical Engineering,2,False
Bachelor of Technology||Electrical Engineering,__NONE__||__NONE__,2,False
Bachelor of Technology||Electronics and Communication Engineering,__NONE__||__NONE__,2,False
Bachelor of Technology||Food Technology,Bachelor of Technology||__NONE__,2,False
Bachelor of Technology||Information Technology,__NONE__||Information Technology,2,False
Bachelor of Technology||Information Technology,__NONE__||__NONE__,2,False
Bachelor of Technology||Metallurgical Engineering,__NONE__||__NONE__,2,False
Doctor of Philosophy||Accounting,__NONE__||__NONE__,2,False
Doctor of Philosophy||Aerospace Engineering,Doctor of Philosophy||__NONE__,2,False
Doctor of Philosophy||Aerospace Engineering,__NONE__||__NONE__,2,False
Doctor of Philosophy||Agriculture,__NONE__||__NONE__,2,False
Doctor of Philosophy||Artificial Intelligence and Machine Learning,__NONE__||__NONE__,2,False
Doctor of Philosophy||Banking and Finance,__NONE__||__NONE__,2,False
Doctor of Philosophy||Biochemistry,__NONE__||__NONE__,2,False
Doctor of Philosophy||Bioinformatics,__NONE__||__NONE__,2,False
Doctor of Philosophy||Biology,__NONE__||Biology,2,False
Doctor of Philosophy||Biotechnology Engineering,__NONE__||__NONE__,2,False
Doctor of Philosophy||Chemistry,Doctor of Philosophy||__NONE__,2,False
Doctor of Philosophy||Computer Science (Applications),__NONE__||__NONE__,2,False
Doctor of Philosophy||Computer Science and Engineering,__NONE__||__NONE__,2,False
Doctor of Philosophy||Dentistry,__NONE__||__NONE__,2,False
Doctor of Philosophy||Education,__NONE__||Education,2,False
Doctor of Philosophy||Education,__NONE__||__NONE__,2,False
Doctor of Philosophy||Entrepreneurship,__NONE__||__NONE__,2,False
Doctor of Philosophy||Finance,Doctor of Philosophy||__NONE__,2,False
Doctor of Philosophy||Finance,__NONE__||__NONE__,2,False
Doctor of Philosophy||Food Technology,Doctor of Philosophy||__NONE__,2,False
Doctor of Philosophy||General,__NONE__||General,2,False
Doctor of Philosophy||General,__NONE__||__NONE__,2,False
Doctor of Philosophy||History,__NONE__||__NONE__,2,False
Doctor of Philosophy||Human Resources Management,__NONE__||__NONE__,2,False
Doctor of Philosophy||Instrumentation Engineering,__NONE__||__NONE__,2,False
Doctor of Philosophy||Mathematics,Doctor of Philosophy||__NONE__,2,False
Doctor of Philosophy||Mechanical Engineering,__NONE__||__NONE__,2,False
Doctor of Philosophy||Medicine,__NONE__||Medicine,2,False
Doctor of Philosophy||Nursing,__NONE__||Nursing,2,False
Doctor of Philosophy||Physiotherapy,__NONE__||__NONE__,2,False
Doctor of Philosophy||Production Engineering,Doctor of Philosophy||__NONE__,2,False
Doctor of Philosophy||Statistics,__NONE__||Statistics,2,False
Master of Arts||Economics,Master of Arts||__NONE__,2,False
Master of Arts||Economics,__NONE__||__NONE__,2,False
Master of Arts||Geography,Master of Arts||__NONE__,2,False
Master of Arts||Geography,__NONE__||__NONE__,2,False
Master of Arts||Hindi,Master of Arts||__NONE__,2,False
Master of Arts||Hindi,__NONE__||__NONE__,2,False
Master of Arts||Mass Communication,Master of Arts||__NONE__,2,False
Master of Arts||Political Science,__NONE__||__NONE__,2,False
Master of Business Administration||Banking and Finance,__NONE__||__NONE__,2,False
Master of Business Administration||Business Administration,__NONE__||__NONE__,2,False
Master of Business Administration||Entrepreneurship,Master of Business Administration||__NONE__,2,False
Master of Business Administration||Entrepreneurship,__NONE__||__NONE__,2,False
Master of Business Administration||Finance,Master of Business Administration||__NONE__,2,False
Master of Business Administration||Finance,__NONE__||__NONE__,2,False
Master of Business Administration||Human Resources Management,Bachelor of Engineering||__NONE__,2,False
Master of Business Administration||Human Resources Management,__NONE__||__NONE__,2,False
Master of Business Administration||International Business,Bachelor of Engineering||__NONE__,2,False
Master of Business Administration||International Business,Master of Business Administration||__NONE__,2,False
Master of Business Administration||Marketing,Master of Business Administration||__NONE__,2,False
Master of Business Administration||Marketing,__NONE__||__NONE__,2,False
Master of Business Administration||Operations Management,Master of Business Administration||__NONE__,2,False
Master of Business Administration||Operations Management,__NONE__||__NONE__,2,False
Master of Commerce||Accounting,__NONE__||__NONE__,2,False
Master of Commerce||Commerce,Master of Commerce||__NONE__,2,False
Master of Commerce||Commerce,__NONE__||Commerce,2,False
Master of Commerce||Finance,Master of Commerce||__NONE__,2,False
Master of Engineering||Mechanical Engineering,__NONE__||__NONE__,2,False
Master of Science||Chemistry,__NONE__||__NONE__,2,False
Master of Science||Environmental Science,Master of Science||__NONE__,2,False
Master of Technology||Civil Engineering,__NONE__||__NONE__,2,False
Master of Technology||Computer Science and Engineering,Master of Technology||__NONE__,2,False
Master of Technology||Computer Science and Engineering,__NONE__||__NONE__,2,False
Master of Technology||Mechanical Engineering,__NONE__||__NONE__,2,False
Bachelor of Arts||Economics,__NONE__||__NONE__,1,False
Bachelor of Arts||English,Bachelor of Arts||__NONE__,1,False
Bachelor of Arts||English,__NONE__||English,1,False
Bachelor of Arts||Geography,BA Hons degree||Geography,1,False
Bachelor of Arts||Hindi,Bachelor of Arts||__NONE__,1,False
Bachelor of Arts||Hindi,BachelorofArts with specialization||__NONE__,1,False
Bachelor of Arts||History,B A degree||History,1,False
Bachelor of Arts||History,Bachelor of Arts||__NONE__,1,False
Bachelor of Arts||History,__NONE__||History,1,False
Bachelor of Arts||Mass Communication,Bachelor of Arts||__NONE__,1,False
Bachelor of Arts||Philosophy,BA HONS degree||Philosophy,1,False
Bachelor of Arts||Philosophy,__NONE__||Philosophy,1,False
Bachelor of Arts||Political Science,BA Hons Hons degree||Political Science,1,False
Bachelor of Arts||Political Science,Bachelor of Arts||__NONE__,1,False
Bachelor of Arts||Political Science,__NONE__||Political Science,1,False
Bachelor of Arts||Political Science,bachelor of arts||__NONE__,1,False
Bachelor of Arts||Psychology,Bachelor of Arts||__NONE__,1,False
Bachelor of Arts||Psychology,__NONE__||Psychology,1,False
Bachelor of Arts||Public Administration,B. A. Hons degree||__NONE__,1,False
Bachelor of Arts||Sociology,Bachelor of Arts||__NONE__,1,False
Bachelor of Arts||Sociology,__NONE__||Sociology,1,False
Bachelor of Arts||Sociology,b.a. degree||Sociology,1,False
Bachelor of Arts||Sociology,bachelor of arts with specialization||__NONE__,1,False
Bachelor of Business Administration||Business Administration,Bachelor of Business Administration||__NONE__,1,False
Bachelor of Business Administration||Business Administration,Bachelor of Engineering||__NONE__,1,False
Bachelor of Business Administration||Entrepreneurship,BBA degree||__NONE__,1,False
Bachelor of Business Administration||Entrepreneurship,__NONE__||Entrepreneurship,1,False
Bachelor of Business Administration||Entrepreneurship,__NONE__||__NONE__,1,False
Bachelor of Business Administration||Finance,Bachelor of Business Administration||__NONE__,1,False
Bachelor of Business Administration||Finance,Bachelor of Engineering||Finance,1,False
Bachelor of Business Administration||Finance,Bachelor of Engineering||__NONE__,1,False
Bachelor of Business Administration||Human Resources Management,Bachelor of Engineering||Human Resources Management,1,False
Bachelor of Business Administration||Human Resources Management,__NONE__||Human Resources Management,1,False
Bachelor of Business Administration||International Business,Bachelor of Business Administration||__NONE__,1,False
Bachelor of Business Administration||International Business,Bachelor of Engineering||International Business,1,False
Bachelor of Business Administration||International Business,Bachelor of Engineering||__NONE__,1,False
Bachelor of Business Administration||International Business,bba degree||International Business,1,False
Bachelor of Business Administration||Marketing,Bachelor of Engineering||__NONE__,1,False
Bachelor of Business Administration||Marketing,__NONE__||__NONE__,1,False
Bachelor of Commerce||Accounting,Bachelor of Commerce||__NONE__,1,False
Bachelor of Commerce||Banking and Finance,BCom degree||Banking and Finance,1,False
Bachelor of Commerce||Banking and Finance,Bachelor of Commerce||__NONE__,1,False
Bachelor of Commerce||Commerce,Bachelor of Commerce||__NONE__,1,False
Bachelor of Commerce||Commerce,__NONE__||Commerce,1,False
Bachelor of Commerce||Finance,Bachelor of Commerce||__NONE__,1,False
Bachelor of Computer Applications||Computer Applications,B C A Hons degree||__NONE__,1,False
Bachelor of Computer Applications||Computer Applications,Bachelor of Computer Applications||__NONE__,1,False
Bachelor of Computer Applications||Computer Applications,__NONE__||Computer Applications,1,False
Bachelor of Engineering||Aerospace Engineering,B.ENG degree||Aerospace Engineering,1,False
Bachelor of Engineering||Aerospace Engineering,__NONE__||Aerospace Engineering,1,False
Bachelor of Engineering||Aerospace Engineering,__NONE__||__NONE__,1,False
Bachelor of Engineering||Chemical Engineering,Bachelor of Engineering||__NONE__,1,False
Bachelor of Engineering||Chemical Engineering,Master of Technology||__NONE__,1,False
Bachelor of Engineering||Chemical Engineering,be degree||Chemical Engineering,1,False
Bachelor of Engineering||Civil Engineering,Bachelor of Engineering||__NONE__,1,False
Bachelor of Engineering||Civil Engineering,__NONE__||Civil Engineering,1,False
Bachelor of Engineering||Computer Science and Engineering,Bachelor of Engineering||__NONE__,1,False
Bachelor of Engineering||Computer Science and Engineering,Master of Engineering||__NONE__,1,False
Bachelor of Engineering||Electrical Engineering,Diploma in Engineering||__NONE__,1,False
Bachelor of Engineering||Electrical Engineering,__NONE__||Electrical Engineering,1,False
Bachelor of Engineering||Electrical Engineering,__NONE__||__NONE__,1,False
Bachelor of Engineering||Electronics and Communication Engineering,Bachelor of Engineering||__NONE__,1,False
Bachelor of Engineering||Electronics and Communication Engineering,__NONE__||Electronics and Communication Engineering,1,False
Bachelor of Engineering||Electronics and Communication Engineering,__NONE__||__NONE__,1,False
Bachelor of Engineering||Information Technology,Master of Engineering||__NONE__,1,False
Bachelor of Engineering||Information Technology,__NONE__||Information Technology,1,False
Bachelor of Engineering||Instrumentation Engineering,B. E. Hons degree||Instrumentation Engineering,1,False
Bachelor of Engineering||Instrumentation Engineering,__NONE__||Instrumentation Engineering,1,False
Bachelor of Engineering||Mechanical Engineering,Bachelor of Engineering||__NONE__,1,False
Bachelor of Engineering||Production Engineering,Bachelor of Engineering||__NONE__,1,False
Bachelor of Engineering||Production Engineering,be hons degree||Production Engineering,1,False
Bachelor of Science||Agriculture,B. Sc degree||Agriculture,1,False
Bachelor of Science||Agriculture,__NONE__||Agriculture,1,False
Bachelor of Science||Biochemistry,BSC degree||Biochemistry,1,False
Bachelor of Science||Biochemistry,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Biochemistry,__NONE__||Biochemistry,1,False
Bachelor of Science||Bioinformatics,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Bioinformatics,__NONE__||Bioinformatics,1,False
Bachelor of Science||Biology,B. Sc Hons degree||Biology,1,False
Bachelor of Science||Botany,B  Sc degree||Botany,1,False
Bachelor of Science||Botany,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Botany,bachelor of science with specialization||__NONE__,1,False
Bachelor of Science||Chemistry,BScHons degree||Chemistry,1,False
Bachelor of Science||Chemistry,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Chemistry,__NONE__||Chemistry,1,False
Bachelor of Science||Computer Science and Engineering,B.Sc. Hons degree||Computer Science and Engineering,1,False
Bachelor of Science||Environmental Science,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Environmental Science,__NONE__||Environmental Science,1,False
Bachelor of Science||Geology,BSC Hons degree||__NONE__,1,False
Bachelor of Science||Geology,__NONE__||Geology,1,False
Bachelor of Science||Information Technology,__NONE__||Information Technology,1,False
Bachelor of Science||Information Technology,bsc hons degree||Information Technology,1,False
Bachelor of Science||Mathematics,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Mathematics,__NONE__||Mathematics,1,False
Bachelor of Science||Microbiology,B Sc degree||__NONE__,1,False
Bachelor of Science||Microbiology,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Microbiology,__NONE__||Microbiology,1,False
Bachelor of Science||Nursing,BSC degree||__NONE__,1,False
Bachelor of Science||Nursing,__NONE__||Nursing,1,False
Bachelor of Science||Physics,BSc degree||Physics,1,False
Bachelor of Science||Statistics,Bachelor of Science||__NONE__,1,False
Bachelor of Science||Statistics,b.sc. degree||Statistics,1,False
Bachelor of Science||Zoology,Bachelor of Science with specialization||__NONE__,1,False
Bachelor of Science||Zoology,__NONE__||Zoology,1,False
Bachelor of Technology||Aerospace Engineering,Bachelor of Engineering||__NONE__,1,False
Bachelor of Technology||Artificial Intelligence and Machine Learning,b.tech. degree||Artificial Intelligence and Machine Learning,1,False
Bachelor of Technology||Biotechnology Engineering,Bachelor of Engineering||__NONE__,1,False
Bachelor of Technology||Chemical Engineering,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Chemical Engineering,__NONE__||Chemical Engineering,1,False
Bachelor of Technology||Civil Engineering,YEAR B.TECH||__NONE__,1,False
Bachelor of Technology||Computer Science and Engineering,Bachelor of Engineering||Computer Science and Engineering,1,False
Bachelor of Technology||Computer Science and Engineering,__NONE__||__NONE__,1,False
Bachelor of Technology||Cybersecurity,__NONE__||Cybersecurity,1,False
Bachelor of Technology||Data Science,B. TECH degree||__NONE__,1,False
Bachelor of Technology||Electronics and Communication Engineering,B  Tech degree||__NONE__,1,False
Bachelor of Technology||Electronics and Communication Engineering,Bachelor of Engineering||Electronics and Communication Engineering,1,False
Bachelor of Technology||Electronics and Communication Engineering,__NONE__||Electronics and Communication Engineering,1,False
Bachelor of Technology||Environmental Engineering,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Instrumentation Engineering,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Instrumentation Engineering,__NONE__||Production Engineering,1,False
Bachelor of Technology||Mechanical Engineering,Bachelor of Engineering||Mechanical Engineering,1,False
Bachelor of Technology||Metallurgical Engineering,Bachelor of Technology||__NONE__,1,False
Bachelor of Technology||Production Engineering,B. Tech Hons degree||__NONE__,1,False
Bachelor of Technology||Production Engineering,__NONE__||Production Engineering,1,False
Bachelor of Technology||Production Engineering,__NONE__||__NONE__,1,False
Bachelor of Technology||Software Engineering,__NONE__||Software Engineering,1,False
Doctor of Philosophy||Accounting,__NONE__||Accounting,1,False
Doctor of Philosophy||Aerospace Engineering,Ph  D  degree||Aerospace Engineering,1,False
Doctor of Philosophy||Agriculture,DPhil degree||Agriculture,1,False
Doctor of Philosophy||Agriculture,PhD with specialization||__NONE__,1,False
Doctor of Philosophy||Agriculture,__NONE__||Agriculture,1,False
Doctor of Philosophy||Architecture,ph. d. degree||Architecture,1,False
Doctor of Philosophy||Artificial Intelligence and Machine Learning,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Artificial Intelligence and Machine Learning,__NONE__||Artificial Intelligence and Machine Learning,1,False
Doctor of Philosophy||Ayurveda,Ph. D. degree||Ayurveda,1,False
Doctor of Philosophy||Ayurveda,__NONE__||Ayurveda,1,False
Doctor of Philosophy||Banking and Finance,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Banking and Finance,__NONE__||Banking and Finance,1,False
Doctor of Philosophy||Biochemistry,PHD Hons with specialization||__NONE__,1,False
Doctor of Philosophy||Biochemistry,Ph.D degree||Biochemistry,1,False
Doctor of Philosophy||Biochemistry,__NONE__||Biochemistry,1,False
Doctor of Philosophy||Bioinformatics,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Bioinformatics,PHD Hons||__NONE__,1,False
Doctor of Philosophy||Bioinformatics,__NONE__||Bioinformatics,1,False
Doctor of Philosophy||Bioinformatics,dphil degree||Bioinformatics,1,False
Doctor of Philosophy||Biotechnology Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Biotechnology Engineering,PH.D degree||Biotechnology Engineering,1,False
Doctor of Philosophy||Botany,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Botany,ph. d. degree||Botany,1,False
Doctor of Philosophy||Business Administration,PhD||__NONE__,1,False
Doctor of Philosophy||Chemical Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Chemical Engineering,PHD||__NONE__,1,False
Doctor of Philosophy||Chemical Engineering,__NONE__||Chemical Engineering,1,False
Doctor of Philosophy||Chemical Engineering,__NONE__||__NONE__,1,False
Doctor of Philosophy||Chemistry,__NONE__||Chemistry,1,False
Doctor of Philosophy||Civil Engineering,PHD with specialization||__NONE__,1,False
Doctor of Philosophy||Civil Engineering,__NONE__||__NONE__,1,False
Doctor of Philosophy||Commerce,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Commerce,PH.D degree||Commerce,1,False
Doctor of Philosophy||Computer Applications,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Computer Applications,PhD Hons||__NONE__,1,False
Doctor of Philosophy||Computer Applications,PhD degree||__NONE__,1,False
Doctor of Philosophy||Computer Science (Applications),DPhil degree||__NONE__,1,False
Doctor of Philosophy||Computer Science (Applications),PhD with specialization||__NONE__,1,False
Doctor of Philosophy||Computer Science (Applications),__NONE__||Computer Science (Applications),1,False
Doctor of Philosophy||Computer Science and Engineering,DPhil degree||__NONE__,1,False
Doctor of Philosophy||Computer Science and Engineering,PhD with specialization||__NONE__,1,False
Doctor of Philosophy||Computer Science and Engineering,__NONE__||Computer Science and Engineering,1,False
Doctor of Philosophy||Cybersecurity,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Cybersecurity,__NONE__||Cybersecurity,1,False
Doctor of Philosophy||Cybersecurity,__NONE__||__NONE__,1,False
Doctor of Philosophy||Cybersecurity,phd degree||__NONE__,1,False
Doctor of Philosophy||Dentistry,PHD Hons||__NONE__,1,False
Doctor of Philosophy||Dentistry,__NONE__||Dentistry,1,False
Doctor of Philosophy||Dentistry,dphil degree||Dentistry,1,False
Doctor of Philosophy||Design,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Design,PhD Hons degree||__NONE__,1,False
Doctor of Philosophy||Economics,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Economics,__NONE__||Economics,1,False
Doctor of Philosophy||Economics,__NONE__||__NONE__,1,False
Doctor of Philosophy||Economics,phd degree||__NONE__,1,False
Doctor of Philosophy||Education,PhD Hons with specialization||__NONE__,1,False
Doctor of Philosophy||Electrical Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Electrical Engineering,DoctorofPhilosophy degree||Electrical Engineering,1,False
Doctor of Philosophy||Electronics and Communication Engineering,Ph.D. degree||Electronics and Communication Engineering,1,False
Doctor of Philosophy||English,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||English,Ph D degree||__NONE__,1,False
Doctor of Philosophy||English,__NONE__||English,1,False
Doctor of Philosophy||Entrepreneurship,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Entrepreneurship,Ph  D  degree||__NONE__,1,False
Doctor of Philosophy||Environmental Engineering,Doctor of Philosophy||__NONE__,1,False
Doctor of Philosophy||Environmental Engineering,Ph D degree||Environmental Engineering,1,False
